,"activity, %"
ARHGAP22,8
Actin_BR,68
Actin_ST,89
Arp2_3,68
CP,0
Cdc42,49
Cofilin,84
Coronin,93
Cortactin,68
Dia1,17
Dia2,65
Ena_Vasp,87
IRSp53_Cdc42,49
IRSp53_Rac1,68
LIMK,5
NET1,29
PAK,71
PIP2,48
PKD,0
Profilin,90
ROCK,8
ROS,68
Rac1,68
RhoA,17
SSH,93
Thymosin,8
WASP,84
WAVE,81
