,"activity, %"
ARHGAP22,16
Actin_BR,67
Actin_ST,0
Arp2_3,67
CP,36
Cdc42,51
Cofilin,65
Coronin,67
Cortactin,0
Dia1,18
Dia2,69
Ena_Vasp,85
IRSp53_Cdc42,51
IRSp53_Rac1,67
LIMK,30
NET1,31
PAK,69
PIP2,49
PKD,16
Profilin,0
ROCK,16
ROS,67
Rac1,67
RhoA,18
SSH,67
Thymosin,24
WASP,72
WAVE,80
