,"activity, %"
ARHGAP22,0
Actin_BR,58
Actin_ST,49
Arp2_3,58
CP,29
Cdc42,48
Cofilin,74
Coronin,81
Cortactin,58
Dia1,0
Dia2,48
Ena_Vasp,81
IRSp53_Cdc42,48
IRSp53_Rac1,58
LIMK,0
NET1,0
PAK,61
PIP2,50
PKD,0
Profilin,78
ROCK,0
ROS,58
Rac1,58
RhoA,0
SSH,81
Thymosin,16
WASP,78
WAVE,68
