,"activity, %"
ARHGAP22,0
Actin_BR,0
Actin_ST,32
Arp2_3,0
CP,49
Cdc42,49
Cofilin,21
Coronin,31
Cortactin,0
Dia1,0
Dia2,0
Ena_Vasp,66
IRSp53_Cdc42,49
IRSp53_Rac1,0
LIMK,34
NET1,51
PAK,49
PIP2,51
PKD,0
Profilin,38
ROCK,0
ROS,0
Rac1,0
RhoA,0
SSH,31
Thymosin,42
WASP,50
WAVE,0
