,"activity, %"
ARHGAP22,71
Actin_BR,48
Actin_ST,98
Arp2_3,48
CP,0
Cdc42,50
Cofilin,41
Coronin,20
Cortactin,27
Dia1,73
Dia2,95
Ena_Vasp,100
IRSp53_Cdc42,50
IRSp53_Rac1,28
LIMK,80
NET1,44
PAK,56
PIP2,0
PKD,71
Profilin,98
ROCK,71
ROS,28
Rac1,28
RhoA,73
SSH,20
Thymosin,52
WASP,47
WAVE,38
