,"activity, %"
Actin_BR,75
Actin_ST,91
Arp2_3,75
CP,47
Cdc42,49
Cofilin,89
Coronin,100
Cortactin,0
Dia1,9
Dia2,92
Ena_Vasp,98
IRSp53,96
LIMK,0
PAK,96
PIP2,53
PKD,0
Profilin,95
ROCK,0
ROCK_,0
Rac1,88
RhoA,14
SSH,100
Thymosin,11
WASP,89
WAVE,88
