,"activity, %"
ARHGAP22,31
Actin_BR,67
Actin_ST,62
Arp2_3,67
CP,35
Cdc42,51
Cofilin,71
Coronin,82
Cortactin,65
Dia1,33
Dia2,0
Ena_Vasp,83
IRSp53_Cdc42,51
IRSp53_Rac1,65
LIMK,18
NET1,25
PAK,75
PIP2,48
PKD,0
Profilin,99
ROCK,31
ROS,65
Rac1,65
RhoA,38
SSH,82
Thymosin,20
WASP,77
WAVE,68
