,"activity, %"
ARHGAP22,0
Actin_BR,78
Actin_ST,89
Arp2_3,78
CP,0
Cdc42,51
Cofilin,79
Coronin,88
Cortactin,78
Dia1,7
Dia2,58
Ena_Vasp,91
IRSp53_Cdc42,51
IRSp53_Rac1,78
LIMK,12
NET1,19
PAK,80
PIP2,48
PKD,4
Profilin,93
ROCK,4
ROS,78
Rac1,78
RhoA,7
SSH,88
Thymosin,12
WASP,84
WAVE,91
