,"activity, %"
ARHGAP22,0
Actin_BR,75
Actin_ST,84
Arp2_3,75
CP,53
Cdc42,51
Cofilin,87
Coronin,97
Cortactin,75
Dia1,3
Dia2,87
Ena_Vasp,90
IRSp53_Cdc42,51
IRSp53_Rac1,75
LIMK,1
NET1,24
PAK,76
PIP2,49
PKD,0
Profilin,91
ROCK,0
ROS,75
Rac1,75
RhoA,12
SSH,97
Thymosin,7
WASP,87
WAVE,88
