,"activity, %"
ARHGAP22,78
Actin_BR,23
Actin_ST,0
Arp2_3,23
CP,54
Cdc42,51
Cofilin,13
Coronin,17
Cortactin,18
Dia1,37
Dia2,95
Ena_Vasp,94
IRSp53_Cdc42,51
IRSp53_Rac1,19
LIMK,83
NET1,45
PAK,55
PIP2,48
PKD,78
Profilin,0
ROCK,78
ROS,19
Rac1,19
RhoA,83
SSH,17
Thymosin,87
WASP,0
WAVE,26
