,"activity, %"
Actin_BR,0
Actin_ST,63
Arp2_3,0
CP,49
Cdc42,50
Cofilin,9
Coronin,15
Cortactin,0
Dia1,39
Dia2,88
Ena_Vasp,99
IRSp53,53
LIMK,85
PAK,98
PIP2,51
PKD,74
Profilin,64
ROCK,74
ROCK_,74
Rac1,22
RhoA,79
SSH,15
Thymosin,47
WASP,53
WAVE,22
