,"activity, %"
Actin_BR,100
Actin_ST,94
Arp2_3,100
CP,47
Cdc42,50
Cofilin,81
Coronin,0
Cortactin,100
Dia1,0
Dia2,100
Ena_Vasp,100
IRSp53,100
LIMK,0
PAK,100
PIP2,53
PKD,0
Profilin,94
ROCK,0
ROCK_,0
Rac1,100
RhoA,0
SSH,100
Thymosin,19
WASP,81
WAVE,100
