,"activity, %"
Actin_BR,65
Actin_ST,58
Arp2_3,65
CP,48
Cdc42,50
Cofilin,54
Coronin,56
Cortactin,50
Dia1,0
Dia2,0
Ena_Vasp,90
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,44
PAK,75
PIP2,52
PKD,44
Profilin,95
ROCK,44
Rac1,50
RhoA,50
SSH,56
Thymosin,25
UPSTREAM,50
WASP,75
WAVE,100
