,"activity, %"
ARHGAP22,22
Actin_BR,64
Actin_ST,0
Arp2_3,64
CP,84
Cdc42,50
Cofilin,58
Coronin,64
Cortactin,64
Dia1,10
Dia2,86
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,64
LIMK,35
NET1,35
PAK,65
PIP2,49
PKD,22
Profilin,0
ROCK,22
ROS,64
Rac1,64
RhoA,24
SSH,64
Thymosin,26
WASP,71
WAVE,76
