,"activity, %"
Actin_BR,20
Actin_ST,25
Arp2_3,20
CP,100
Cdc42,48
Cofilin,12
Coronin,18
Cortactin,26
Dia1,0
Dia2,88
Ena_Vasp,99
IRSp53,55
LIMK,82
PAK,99
PIP2,0
PKD,72
Profilin,26
ROCK,72
ROCK_,72
Rac1,26
RhoA,74
SSH,18
Thymosin,88
WASP,0
WAVE,26
