,"activity, %"
Actin_BR,0
Actin_ST,64
Arp2_3,0
CP,49
Cdc42,48
Cofilin,8
Coronin,15
Cortactin,22
Dia1,40
Dia2,88
Ena_Vasp,99
IRSp53,52
LIMK,0
PAK,98
PIP2,51
PKD,75
Profilin,65
ROCK,75
ROCK_,75
Rac1,22
RhoA,79
SSH,15
Thymosin,46
WASP,54
WAVE,22
