,"activity, %"
ARHGAP22,29
Actin_BR,0
Actin_ST,30
Arp2_3,0
CP,0
Cdc42,50
Cofilin,8
Coronin,19
Cortactin,10
Dia1,31
Dia2,80
Ena_Vasp,78
IRSp53_Cdc42,50
IRSp53_Rac1,10
LIMK,74
NET1,40
PAK,60
PIP2,48
PKD,29
Profilin,34
ROCK,29
ROS,10
Rac1,10
RhoA,31
SSH,19
Thymosin,92
WASP,0
WAVE,20
