,"activity, %"
ARHGAP22,91
Actin_BR,0
Actin_ST,100
Arp2_3,0
CP,0
Cdc42,51
Cofilin,4
Coronin,9
Cortactin,9
Dia1,100
Dia2,100
Ena_Vasp,96
IRSp53_Cdc42,51
IRSp53_Rac1,9
LIMK,91
NET1,100
PAK,0
PIP2,51
PKD,91
Profilin,100
ROCK,91
ROS,9
Rac1,9
RhoA,100
SSH,9
Thymosin,96
WASP,0
WAVE,9
