,"activity, %"
Actin_BR,67
Actin_ST,93
Arp2_3,67
CP,51
Cdc42,51
Cofilin,69
Coronin,71
Cortactin,50
Dia1,23
Dia2,100
Ena_Vasp,89
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,0
PAK,76
PIP2,52
PKD,0
Profilin,97
ROCK,29
Rac1,50
RhoA,50
SSH,71
Thymosin,21
UPSTREAM,50
WASP,79
WAVE,100
