,"activity, %"
Actin_BR,64
Actin_ST,0
Arp2_3,64
CP,52
Cdc42,52
Cofilin,30
Coronin,23
Cortactin,33
Dia1,34
Dia2,87
Ena_Vasp,93
IRSp53,0
LIMK,77
PAK,99
PIP2,50
PKD,67
Profilin,0
ROCK,67
ROCK_,67
Rac1,33
RhoA,68
SSH,23
Thymosin,42
WASP,58
WAVE,33
