,"activity, %"
Actin_BR,48
Actin_ST,97
Arp2_3,48
CP,52
Cdc42,52
Cofilin,0
Coronin,54
Cortactin,0
Dia1,24
Dia2,100
Ena_Vasp,83
IRSp53_Cdc42,52
IRSp53_Rac1,50
LIMK,46
PAK,76
PIP2,48
PKD,46
Profilin,97
ROCK,46
Rac1,50
RhoA,50
SSH,54
Thymosin,45
UPSTREAM,50
WASP,55
WAVE,100
