,"activity, %"
ARHGAP22,0
Actin_BR,73
Actin_ST,82
Arp2_3,73
CP,53
Cdc42,52
Cofilin,85
Coronin,93
Cortactin,73
Dia1,3
Dia2,87
Ena_Vasp,87
IRSp53_Cdc42,52
IRSp53_Rac1,73
LIMK,0
NET1,26
PAK,74
PIP2,49
PKD,0
Profilin,87
ROCK,0
ROS,73
Rac1,73
RhoA,14
SSH,93
Thymosin,10
WASP,85
WAVE,84
