,"activity, %"
ARHGAP22,19
Actin_BR,67
Actin_ST,88
Arp2_3,67
CP,47
Cdc42,51
Cofilin,0
Coronin,67
Cortactin,67
Dia1,10
Dia2,87
Ena_Vasp,99
IRSp53_Cdc42,51
IRSp53_Rac1,67
LIMK,31
NET1,33
PAK,67
PIP2,53
PKD,19
Profilin,88
ROCK,19
ROS,67
Rac1,67
RhoA,22
SSH,67
Thymosin,0
WASP,88
WAVE,78
