,"activity, %"
Actin_BR,24
Actin_ST,45
Arp2_3,24
CP,50
Cdc42,0
Cofilin,0
Coronin,0
Cortactin,3
Dia1,48
Dia2,100
Ena_Vasp,100
IRSp53,3
LIMK,100
PAK,100
PIP2,50
PKD,97
Profilin,45
ROCK,97
ROCK_,97
Rac1,3
RhoA,97
SSH,0
Thymosin,66
WASP,34
WAVE,3
