,"activity, %"
Actin_BR,75
Actin_ST,91
Arp2_3,75
CP,54
Cdc42,49
Cofilin,57
Coronin,0
Cortactin,50
Dia1,20
Dia2,100
Ena_Vasp,86
IRSp53_Cdc42,49
IRSp53_Rac1,50
LIMK,25
PAK,75
PIP2,52
PKD,0
Profilin,95
ROCK,0
Rac1,50
RhoA,50
SSH,50
Thymosin,27
UPSTREAM,50
WASP,73
WAVE,100
