,"activity, %"
ARHGAP22,71
Actin_BR,44
Actin_ST,93
Arp2_3,44
CP,0
Cdc42,50
Cofilin,28
Coronin,21
Cortactin,27
Dia1,73
Dia2,95
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,28
LIMK,79
NET1,44
PAK,56
PIP2,51
PKD,71
Profilin,98
ROCK,71
ROS,28
Rac1,28
RhoA,73
SSH,21
Thymosin,43
WASP,57
WAVE,37
